id,code,name,description
ciiu_1392,1392,"FABRICACIÓN DE ARTÍCULOS CONFECCIONADOS DE MATERIALES TEXTILES, EXCEPTO PRENDAS DE VESTIR",
ciiu_1393,1393,FABRICACIÓN DE TAPICES Y ALFOMBRAS,
ciiu_1394,1394,"FABRICACIÓN DE CUERDAS, CORDELES, BRAMANTES Y REDES",
ciiu_1399,1399,FABRICACIÓN DE OTROS PRODUCTOS TEXTILES N.C.P.,
ciiu_1410,1410,"FABRICACIÓN DE PRENDAS DE VESTIR, EXCEPTO PRENDAS DE PIEL",
ciiu_1420,1420,FABRICACIÓN DE ARTÍCULOS DE PIEL,
ciiu_1430,1430,FABRICACIÓN DE ARTICULOS DE PUNTO Y GANCHILLO,
ciiu_1511,1511,CURTIDO Y ADOBO DE CUEROS; ADOBO Y TEÑIDO DE PIELES,
ciiu_1512,1512,"FABRICACIÓN DE MALETAS, BOLSOS DE MANO, Y ARTÍCULOS SIMILARES,Y DE ARTICULOS DE TALABARTERÍA Y GUARNICIONERÍA",
ciiu_1520,1520,FABRICACIÓN DE CALZADO,
ciiu_1610,1610,ASERRADOS Y ACEPILLADURA DE MADERA,
ciiu_1621,1621,FABRICACIÓN DE HOJAS DE MADERA PARA ENCHAPADO Y TABLEROS A BASE DE MADERA,
ciiu_1622,1622,FABRICACIÓN DE PARTES Y PIEZAS DE CARPINTERÍA PARA EDIFICIOS Y CONSTRUCCIONES,
ciiu_1623,1623,FABRICACIÓN DE RECIPIENTES DE MADERA,
ciiu_1629,1629,"FABRICACIÓN DE OTROS PRODUCTOS DE MADERA; FABRICACIÓN DE ARTÍCULOS DE CORCHO, PAJA Y MATERIALES TRENZABLES.",
ciiu_1701,1701,"FABRICACIÓN DE PASTA DE MADERA, PAPEL Y CARTÓN",
ciiu_1702,1702,FABRICACIÓN DEL PAPEL Y CARTÓN ONDULADO Y DE ENVASES DE PAPEL Y CARTÓN,
ciiu_1709,1709,FABRICACIÓN DE OTROS ARTÍCULOS DEL PAPEL Y CARTÓN,
ciiu_1811,1811,IMPRESIÓN,
ciiu_1812,1812,ACTIVIDADES DE SERVICIOS RELACIONADAS CON LA IMPRESIÓN,
ciiu_1820,1820,REPRODUCCIÓN DE GRABACIONES,
ciiu_1910,1910,FABRICACIÓN DE PRODUCTOS DE HORNOS DE COQUE,
ciiu_1920,1920,FABRICACIÓN DE PRODUCTOS DE LA REFINACIÓN DEL PETRÓLEO,
ciiu_2011,2011,FABRICACIÓN DE SUSTANCIAS QUÍMICAS BÁSICAS,
ciiu_2012,2012,FABRICACIÓN ABONOS Y COMPUESTOS DE NITRÓGENO,
ciiu_2013,2013,FABRICACIÓN DE PLÁSTICOS Y DE CAUCHO SINTÉTICO EN FORMAS PRIMARIAS,
ciiu_2021,2021,FABRICACIÓN DE PLAGUICIDAS Y OTROS PRODUCTOS QUÍMICOS DE USO AGROPECUARIO,
ciiu_2022,2022,"FABRICACIÓN DE PINTURAS, BARNICES Y PRODUCTOS DE REVESTIMIENTO SIMILARES, TINTAS DE IMPRENTA Y MASILLAS",
ciiu_2023,2023,"FABRICACIÓN DE JABONES Y DETERGENTES, PREPARADOS PARA LIMPIAR Y PULIR, PERFUMES Y PREPARADOS DE TOCADOR.",
ciiu_2029,2029,FABRICACIÓN DE OTROS PRODUCTOS QUÍMICOS N.C.P.,
ciiu_2030,2030,FABRICACIÓN DE FIBRAS ARTIFICIALES,
ciiu_2100,2100,"FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS, SUSTANCIAS QUÍMICAS MEDICINALES Y PRODUCTOS BOTÁNICOS DE USO FARMACÉUTICO",
ciiu_2211,2211,FABRICACIÓN DE CUBIERTAS Y CÁMARAS DE CAUCHO; RECAUCHUTADO Y RENOVACIÓN DE CUBIERTAS DE CAUCHO,
ciiu_2219,2219,FABRICACIÓN DE OTROS PRODUCTOS DE CAUCHO,
ciiu_2220,2220,FABRICACIÓN DE PRODUCTOS DE PLÁSTICO,
ciiu_2310,2310,FABRICACIÓN DE VIDRIO Y DE PRODUCTOS DE VIDRIO,
ciiu_2391,2391,FABRICACIÓN DE PRODUCTOS REFRACTARIOS,
ciiu_2392,2392,FABRICACIÓN DE MATERIALES DE CONSTRUCCIÓN DE ARCILLA,
ciiu_2393,2393,FABRICACIÓN DE OTROS PRODUCTOS DE PORCELANA Y DE CERÁMICA,
ciiu_2394,2394,"FABRICACIÓN DE CEMENTO, CAL Y YESO",
ciiu_2395,2395,"FABRICACIÓN DE ARTÍCULOS DE HORMIGÓN, DE CEMENTO Y DE YESO",
ciiu_2396,2396,"CORTE, TALLA Y ACABADO DE LA PIEDRA",
ciiu_2399,2399,FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICOS N.C.P.,
ciiu_2410,2410,INDUSTRIAS BÁSICAS DE HIERRO Y ACERO ,
ciiu_2420,2420,FABRICACIÓN DE PRODUCTOS PRIMARIOS DE METALES PRECIOSOS Y OTROS METALES NO FERROSOS,
ciiu_2431,2431,FUNDICIÓN DE HIERRO Y ACERO,
ciiu_2432,2432,FUNDICIÓN DE METALES NO FERROSOS,
ciiu_2511,2511,FABRICACIÓN DE PRODUCTOS METÁLICOS PARA USO ESTRUCTURAL,
ciiu_2512,2512,"FABRICACIÓN DE TANQUES, DEPÓSITOS Y RECIPIENTES DE METAL",
ciiu_2513,2513,"FABRICACIÓN DE LOS GENERADORES DEL VAPOR, EXCEPTO CALDERAS DE AGUA CALIENTE PARA CALEFACCIÓN CENTRAL",
ciiu_2520,2520,FABRICACIÓN DE ARMAS Y MUNICIONES,
ciiu_2591,2591,"FORJA, PRENSADO, ESTAMPADO Y LAMINADO DE METALES; PULVIMETALURGIA",
ciiu_2592,2592,TRATAMIENTO Y REVESTIMIENTO DE METALES; MAQUINADO,
ciiu_2593,2593,"FABRICACIÓN DE ARTÍCULOS DE CUCHILLERÍA, HERRAMIENTAS DE MANO Y ARTÍCULOS DE FERRETERÍA",
ciiu_2599,2599,FABRICACIÓN DE OTROS PRODUCTOS ELABORADOS DE METAL N.C.P.,
ciiu_2610,2610,FABRICACIÓN DE COMPONENTES Y TABLEROS ELECTRÓNICOS,
ciiu_2620,2620,FABRICACIÓN DE ORDENADORES Y EQUIPO PERIFÉRICO,
ciiu_2630,2630,FABRICACIÓN DE EQUIPOS DE COMUNICACIONES,
ciiu_2640,2640,FABRICACIÓN DE APARATOS ELECTRÓNICOS DE CONSUMO,
ciiu_2651,2651,"FABRICACIÓN DE EQUIPO DE MEDICIÓN, PRUEBA, NAVEGACIÓN Y CONTROL",
ciiu_2652,2652,FABRICACIÓN DE RELOJES,
ciiu_2660,2660,FABRICACIÓN DE EQUIPO DE IRRADIACIÓN Y EQUIPO ELECTRÓNICO DE USO MÉDICO Y TERAPÉUTICO,
ciiu_2670,2670,FABRICACIÓN DE INSTRUMENTOS ÓPTICOS Y EQUIPO FOTOGRÁFICO,
ciiu_2680,2680,FABRICACIÓN DE SOPORTES MAGNÉTICOS Y ÓPTICOS,
ciiu_2710,2710,"FABRICACIÓN DE MOTORES, GENERADORES Y TRANSFORMADORES ELÉCTRICOS Y APARATOS DE DISTRIBUCIÓN Y CONTROL DE LA ENERGÍA ELÉCTRICA",
ciiu_2720,2720,"FABRICACIÓN DE PILAS, BATERÍAS Y ACUMULADORES",
ciiu_2731,2731,FABRICACIÓN DE CABLES DE FIBRA ÓPTICA,
ciiu_2732,2732,FABRICACIÓN DE OTROS HILOS Y CABLES ELÉCTRICOS,
ciiu_2733,2733,FABRICACIÓN DE DISPOSITIVOS DE CABLEADO,
ciiu_2740,2740,FABRICACIÓN DE EQUIPO ELÉCTRICO DE ILUMINACIÓN,
ciiu_2750,2750,FABRICACIÓN DE APARATOS DE USO DOMÉSTICO,
ciiu_2790,2790,FABRICACIÓN DE OTROS TIPOS DE EQUIPO ELÉCTRICO,
ciiu_2811,2811,"FABRICACIÓN DE MOTORES Y TURBINAS, EXCEPTO MOTORES PARA AERONAVES, VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS",
ciiu_2812,2812,FABRICACIÓN DE EQUIPO DE PROPULSIÓN DE FLUIDOS,
ciiu_2813,2813,"FABRICACIÓN DE BOMBAS, COMPRESORES, GRIFOS Y VÁLVULAS",
ciiu_2814,2814,"FABRICACIÓN DE COJINETES, ENGRANAJES, TRENES DE ENGRANAJES Y PIEZAS DE TRANSMISIÓN",
ciiu_2815,2815,"FABRICACIÓN DE HORNOS, HOGARES Y QUEMADORES",
ciiu_2816,2816,FABRICACIÓN DE EQUIPO DE ELEVACIÓN Y MANIPULACIÓN,
ciiu_2817,2817,FABRICACIÓN DE MAQUINARIA Y EQUIPO DE OFICINA (EXCEPTO ORDENADORES Y EQUIPO PERIFÉRICO),
ciiu_2818,2818,FABRICACIÓN DE HERRAMIENTAS DE MANO MOTORIZADAS,
ciiu_2819,2819,FABRICACIÓN DE OTROS TIPOS DE MAQUINARIA DE USO GENERAL,
ciiu_2821,2821,FABRICACIÓN DE MAQUINARIA AGROPECUARIA Y FORESTAL,
ciiu_2822,2822,FABRICACIÓN DE MAQUINARIA PARA LA CONFORMACIÓN DE METALES Y DE MÁQUINAS HERRAMIENTA,
ciiu_2823,2823,FABRICACIÓN DE MAQUINARIA METALÚRGICA,
ciiu_2824,2824,FABRICACIÓN DE MAQUINARIA PARA EXPLOTACIÓN DE MINAS Y CANTERAS Y PARA OBRAS DE CONSTRUCCIÓN,
ciiu_2825,2825,"FABRICACIÓN DE MAQUINARIA PARA LA ELABORACIÓN DE ALIMENTOS, BEBIDAS Y TABACO",
ciiu_2826,2826,"FABRICACIÓN DE MAQUINARIA PARA LA ELABORACIÓN DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR Y CUEROS",
ciiu_2829,2829,FABRICACIÓN DE OTROS TIPOS DE MAQUINARIA DE USO ESPECIAL,
ciiu_2910,2910,FABRICACIÓN DE VEHÍCULOS AUTOMOTORES,
ciiu_2920,2920,FABRICACIÓN DE CARROCERÍAS PARA VEHÍCULOS AUTOMOTORES; FABRICACIÓN DE REMOLQUES Y SEMIRREMOLQUES,
ciiu_2930,2930,"FABRICACIÓN DE PARTES, PIEZAS Y ACCESORIOS PARA VEHÍCULOS DE AUTOMOTORES",
ciiu_3011,3011,CONSTRUCCIÓN DE BUQUES Y ESTRUCTURAS FLOTANTES,
ciiu_3012,3012,CONSTRUCCIÓN DE EMBARCACIONES DE RECREO Y DEPORTE,
ciiu_3020,3020,FABRICACIÓN DE LOCOMOTORAS Y DE MATERIAL RODANTE,
ciiu_3030,3030,FABRICACIÓN DE AERONAVES Y  NAVES ESPACIALES Y MAQUINARIA CONEXA,
ciiu_3040,3040,FABRICACIÓN DE VEHÍCULOS MILITARES DE COMBATE,
ciiu_3091,3091,FABRICACIÓN DE MOTOCICLETAS,
ciiu_3092,3092,FABRICACIÓN DE BICICLETAS Y DE SILLONES DE RUEDAS PARA INVÁLIDOS,
ciiu_3099,3099,FABRICACIÓN DE OTROS TIPOS DE EQUIPO DE TRANSPORTE N.C.P.,
ciiu_3100,3100,FABRICACIÓN DE MUEBLES,
ciiu_3211,3211,FABRICACIÓN DE JOYAS Y ARTÍCULOS CONEXOS,
ciiu_3212,3212,FABRICACIÓN DE BISUTERÍA Y ARTÍCULOS CONEXOS,
ciiu_3220,3220,FABRICACIÓN DE INSTRUMENTOS DE MÚSICA,
ciiu_3230,3230,FABRICACIÓN DE ARTÍCULOS DE DEPORTE,
ciiu_3240,3240,FABRICACIÓN DE JUEGOS Y JUGUETES,
ciiu_3250,3250,FABRICACIÓN DE INSTRUMENTOS Y MATERIALES MÉDICOS Y ODONTOLÓGICOS,
ciiu_3290,3290,OTRAS INDUSTRIAS MANUFACTURERAS N.C.P.,
ciiu_3311,3311,REPARACIÓN DE PRODUCTOS ELABORADOS DE METAL,
ciiu_3312,3312,REPARACIÓN DE MAQUINARIA,
ciiu_3313,3313,REPARACIÓN DE EQUIPO ELECTRÓNICO Y ÓPTICO,
ciiu_3314,3314,REPARACIÓN DE EQUIPO ELÉCTRICO,
ciiu_3315,3315,"REPARACIÓN DE EQUIPO DE TRANSPORTE, EXCEPTO VEHÍCULOS AUTOMOTORES",
ciiu_3319,3319,REPARACIÓN DE OTROS TIPOS DE EQUIPO,
ciiu_3320,3320,INSTALACIÓN DE MAQUINARIA Y EQUIPO INDUSTRIALES,
ciiu_3510,3510,"GENERACIÓN, TRANSMISIÓN Y DISTRIBUCIÓN DE ENERGÍA ELÉCTRICA",
ciiu_3520,3520,FABRICACIÓN DEL GAS; DISTRIBUCIÓN DE COMBUSTIBLES GASEOSOS POR TUBERÍAS,
ciiu_3530,3530,SUMINISTRO DE VAPOR Y AIRE ACONDICIONADO,
ciiu_3600,3600,"CAPTACIÓN, TRATAMIENTO Y DISTRIBUCIÓN DE AGUA",
ciiu_3700,3700,EVACUACIÓN DE AGUAS RESIDUALES,
ciiu_3811,3811,RECOGIDA DE DESECHOS NO PELIGROSOS,
ciiu_3812,3812,RECOGIDA DE DESECHOS PELIGROSOS,
ciiu_3821,3821,TRATAMIENTO Y ELIMINACIÓN DE DESECHOS NO PELIGROSOS,
ciiu_3822,3822,TRATAMIENTO Y ELIMINACIÓN DE DESECHOS PELIGROSOS,
ciiu_3830,3830,RECUPERACIÓN DE MATERIALES,
ciiu_3900,3900,ACTIVIDADES DE DESCONTAMINACIÓN Y OTROS SERVICIOS DE GESTIÓN DE DESECHOS,
ciiu_4100,4100,CONSTRUCCIÓN DE EDIFICIOS,
ciiu_4210,4210,CONSTRUCCIÓN DE CARRETERAS Y LÍNEAS DE FERROCARRIL,
ciiu_4220,4220,CONSTRUCCIÓN DE PROYECTOS DE SERVICIO PÚBLICO,
ciiu_4290,4290,CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL,
ciiu_4311,4311,DEMOLICIÓN,
ciiu_4312,4312,PREPARACIÓN DEL TERRENO,
ciiu_4321,4321,INSTALACIONES ELÉCTRICAS,
ciiu_4322,4322,"INSTALACIONES DE FONTANERÍA, CALEFACCIÓN Y AIRE ACONDICIONADO",
ciiu_4329,4329,OTRAS INSTALACIONES PARA OBRAS DE CONSTRUCCIÓN,
ciiu_4330,4330,TERMINACIÓN Y ACABADO DE EDIFICIOS,
ciiu_4390,4390,OTRAS ACTIVIDADES ESPECIALIZADAS DE LA CONSTRUCCIÓN,
ciiu_4510,4510,VENTA DE VEHÍCULOS AUTOMOTORES,
ciiu_4520,4520,MANTENIMIENTO Y REPARACIÓN DE VEHÍCULOS AUTOMOTORES,
ciiu_4530,4530,"VENTAS DE PARTES, PIEZAS Y ACCESORIOS PARA VEHÍCULOS AUTOMOTORES",
ciiu_4540,4540,"VENTA, MANTENIMIENTO Y REPARACIÓN DE MOTOCICLETAS Y DE SUS PARTES, PIEZAS Y ACCESORIOS.",
ciiu_4610,4610,VENTA AL POR MAYOR A CAMBIO DE UNA RETRIBUCIÓN O POR CONTRATA,
ciiu_4620,4620,VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y ANIMALES VIVOS.,
ciiu_4630,4630,"VENTA AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO.",
ciiu_4641,4641,"VENTA AL POR MAYOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR Y CALZADO",
ciiu_4649,4649,VENTA AL POR MAYOR DE OTROS ENSERES DOMÉSTICOS,
ciiu_4651,4651,"VENTA AL POR MAYOR DE ORDENADORES, EQUIPO PERIFÉRICO Y PROGRAMAS DE INFORMÁTICA",
ciiu_4652,4652,"VENTA AL POR MAYOR DE EQUIPO, PARTES Y PIEZAS ELECTRÓNICOS Y DE TELECOMUNICACIONES",
ciiu_4653,4653,"VENTA AL POR MAYOR DE MAQUINARIA, EQUIPO Y MATERIALES AGROPECUARIOS ",
ciiu_4659,4659,VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO,
ciiu_4661,4661,"VENTA AL POR MAYOR DE COMBUSTIBLES SÓLIDOS, LÍQUIDOS Y GASEOSOS Y  PRODUCTOS CONEXOS",
ciiu_4662,4662,VENTA AL POR MAYOR DE METALES Y MINERALES METALÍFEROS,
ciiu_4663,4663,"VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN.",
ciiu_4669,4669,"VENTA AL POR MAYOR DE DESPERDICIOS, DESECHOS, CHATARRA Y OTROS PRODUCTOS N.C.P ",
ciiu_4690,4690,VENTA AL POR MAYOR NO ESPECIALIZADA ,
ciiu_4711,4711,"VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS CON PREDOMINIO DE LA VENTA DE ALIMENTOS, BEBIDAS O TABACO",
ciiu_4719,4719,OTRAS ACTIVIDADES DE VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,
ciiu_4721,4721,VENTA AL POR MENOR DE ALIMENTOS EN COMERCIOS ESPECIALIZADOS,
ciiu_4722,4722,VENTA AL POR MENOR DE BEBIDAS EN COMERCIOS ESPECIALIZADOS,
ciiu_4723,4723,VENTA AL POR MENOR DE PRODUCTOS DE TABACO EN COMERCIOS ESPECIALIZADOS,
ciiu_4730,4730,VENTA AL POR MENOR DE COMBUSTIBLES PARA VEHÍCULOS AUTOMOTORES EN COMERCIOS ESPECIALIZADOS,
ciiu_4741,4741,"VENTA AL POR MENOR DE ORDENADORES, EQUIPO PERIFÉRICO, PROGRAMAS INFORMÁTICOS Y EQUIPO DE TELECOMUNICACIONES EN COMERCIOS ESPECIALIZADOS",
ciiu_4742,4742,VENTA AL POR MENOR DE EQUIPO DE SONIDO Y DE VÍDEO EN COMERCIOS ESPECIALIZADOS,
ciiu_4751,4751,VENTA AL POR MENOR DE PRODUCTOS TEXTILES EN COMERCIOS ESPECIALIZADOS,
ciiu_4752,4752,"VENTA AL POR MENOR DE ARTÍCULOS DE FERRETERÍA, PINTURAS Y PRODUCTOS DE VIDRIO EN COMERCIOS ESPECIALIZADOS",
ciiu_4753,4753,"VENTA AL POR MENOR DE TAPICES, ALFOMBRAS Y CUBRIMIENTOS PARA PAREDES Y PISOS EN COMERCIOS ESPECIALIZADOS",
ciiu_4759,4759,"VENTA AL POR MENOR DE APARATOS ELÉCTRICOS DE USO DOMÉSTICO,  MUEBLES, EQUIPO DE ILUMINACIÓN Y OTROS ENSERES DOMÉSTICOS EN COMERCIOS ESPECIALIZADOS",
ciiu_4761,4761,"VENTA AL POR MENOR DE LIBROS, PERIÓDICOS Y ARTÍCULOS DE PAPELERÍA EN COMERCIOS ESPECIALIZADOS",
ciiu_4762,4762,VENTA AL POR MENOR DE GRABACIONES DE MÚSICA Y DE VÍDEO EN COMERCIOS ESPECIALIZADOS,
ciiu_4763,4763,VENTA AL POR MENOR DE EQUIPO DE DEPORTE EN COMERCIOS ESPECIALIZADOS,
ciiu_4764,4764,VENTA AL POR MENOR DE JUEGOS Y  JUGUETES EN COMERCIOS ESPECIALIZADOS,
ciiu_4771,4771,"VENTA AL POR MENOR DE PRENDAS DE VESTIR, CALZADO Y ARTÍCULOS DE CUERO EN COMERCIOS ESPECIALIZADOS",
ciiu_4772,4772,"VENTA AL POR MENOR DE PRODUCTOS FARMACÉUTICOS Y MEDICINALES, COSMÉTICOS Y ARTÍCULOS DE TOCADOR EN COMERCIOS ESPECIALIZADOS   ",
ciiu_4773,4773,VENTA AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN COMERCIOS ESPECIALIZADOS,
ciiu_4774,4774,VENTA AL POR MENOR DE ARTÍCULOS DE SEGUNDA MANO,
ciiu_4781,4781,"VENTA AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN PUESTOS DE VENTA Y MERCADOS ",
ciiu_4782,4782,"VENTA AL POR MENOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR Y CALZADO EN PUESTOS DE VENTA Y MERCADOS",
ciiu_4789,4789,VENTA AL POR MENOR DE OTROS PRODUCTOS EN PUESTOS DE VENTA Y MERCADOS,
ciiu_4791,4791,VENTA AL POR MENOR POR CORREO Y POR INTERNET,
ciiu_4799,4799,"OTRAS ACTIVIDADES DE VENTA AL POR MENOR NO REALIZADAS EN COMERCIOS, PUESTOS DE VENTA O MERCADOS",
ciiu_4911,4911,TRANSPORTE INTERURBANO DE PASAJEROS POR FERROCARRIL,
ciiu_4912,4912,TRANSPORTE DE CARGA POR FERROCARRIL,
ciiu_4921,4921,TRANSPORTE URBANO Y SUBURBANO DE PASAJEROS POR VÍA TERRESTRE ,
ciiu_4922,4922,OTRAS ACTIVIDADES DE TRANSPORTE POR VÍA TERRESTRE,
ciiu_4923,4923,TRANSPORTE DE CARGA POR CARRETERA,
ciiu_4930,4930,TRANSPORTE POR TUBERÍAS,
ciiu_5011,5011,TRANSPORTE DE PASAJEROS MARÍTIMO Y DE CABOTAJE,
ciiu_5012,5012,TRANSPORTE DE CARGA MARÍTIMO Y DE CABOTAJE,
ciiu_5021,5021,TRANSPORTE DE PASAJEROS POR VÍAS DE NAVEGACIÓN INTERIORES,
ciiu_5022,5022,"TRANSPORTE DE CARGA, POR VÍAS DE NAVEGACIÓN INTERIORES",
